jgarzik,2015-03-11T13:53:28Z,WFM ACK.  I need to re-review all the escapes to make I'm happy with it.\n,https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-78266425,78266425,
theuni,2015-03-12T04:18:08Z,"@luke-jr That's pretty hard to read so I'll take your word that it's correct. Can you verify that it's portable, though? Non-gnu sed (*bsd) tends to choke pretty easily.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-78421494,78421494,
luke-jr,2015-03-12T09:05:05Z,"Except for the -E option for extended regex syntax, I took care writing the rest avoiding anything that wasn't part of POSIX. As for the -E, it's been used in BFGMiner's configure script for a while including at least one BSD user testing it (and reporting other compatibility issues) - although I'm not certain it was triggered in that scenario. It would be best to have someone verify this on BSD b",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-78444324,78444324,
luke-jr,2015-03-12T10:17:28Z,@koobs on freenode tested the sed expression on FreeBSD 9/10/current and confirmed the -E parameter is supported by 8.\n,https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-78454080,78454080,
laanwj,2015-04-15T11:02:00Z,"Does it really need all this complexity? If so, I'd prefer something that is more written-out so easier to verify.\nNot that I don't trust you to get this right, but other people may have to maintain it at some point.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-93326280,93326280,
laanwj,2015-05-27T11:03:59Z,Is there anyone that can review this?\n,https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-105871532,105871532,
laanwj,2015-06-10T08:21:18Z,"I've tried in different ways to find reviewers for this, to no avail. No one can review the `sed` code as-is, let alone maintain it. Please try to find a simpler solution e.g. break it up into multiple, documented steps.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-110648059,110648059,
jgarzik,2015-09-15T18:02:55Z,"Sadly, agree with @laanwj \n\nClosing due to failing to garner review.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-140484844,140484844,
luke-jr,2016-06-08T22:44:05Z,"Added detailed comments and otherwise improved readability. @theuni and anyone else, can you review? Nothing has changed that should break BSD compatibility, but a BSD tester would be appreciated as well.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-224753418,224753418,
theuni,2016-06-10T21:12:03Z,"@luke-jr Sorry I didn't get to this before leaving. I'm going to have to clear my head, make peace with the universe, accept mortality, and review this craziness while fresh. But more likely, bored on a plane. The comments are a big help, thanks.\n\nThough I have to say, I'm still uneasy relying on something so cryptic, even if it is correct.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-225296937,225296937,
sipa,2016-08-25T11:42:43Z,What issues does this solve?\n\n@theuni can you review?\n,https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-242357739,242357739,
luke-jr,2016-08-25T17:22:42Z,"Compatibility with more compilers, and build paths with spaces in them.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-242471287,242471287,
laanwj,2016-09-29T07:22:46Z,> and build paths with spaces in them\n\nThat sounds fairly important.\n,https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-250390523,250390523,
theuni,2016-09-29T17:20:42Z,"Here's an alternative that I'm more comfortable with: https://github.com/theuni/bitcoin/commit/2ef8a6fc3b1de989702adb04ebb066bd101350f0\n\nThat completely does away with bitcoin_subdir_to_include.m4, as it was only used to find bdb.\n\nInstead of building, asking the compiler what the resulting path was, and adding it to the flags, instead just cut off the subdir that worked and concat it back wit",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-250533157,250533157,
luke-jr,2016-09-29T19:39:20Z,"Besides being an ugly hack, I'm not sure if that will be practical to make compatible with absolute paths as needed for --bdb-include-dir (every Google result for whether absolute paths are acceptable in includes resulted in advice saying basically ""don't do that, use -I"")\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-250569487,250569487,
theuni,2016-09-29T21:30:36Z,"I'm not sure what you mean, this wouldn't change the semantics at all.\nExample:\n\nSay bdb lives at /foo/bar/db/db_cxx.h\n\n`./configure BDB_CPPFLAGS=-I/foo/bar`\nor\n`./configure --bdb-include-dir=/foo/bar`\n\nconfigure tries a bunch of paths, and lands on this working combo:\ntest.cpp:\n\n``` c++\nconftest.cpp:\n#include db/db_cxx.h\n+\ncpp -I/foo/bar conftest\n```\n\nand\n\nNow as a result, it",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-250597209,250597209,
luke-jr,2016-09-29T21:39:43Z,"I see, so you'd combine -I and #define to find the file. (It's certainly not standard to use a #define in an #include, or you'd not have to jump through 5 extra LOC to do it.. :p)\n\nBut your solution may still be less uglier than doing this right... especially if nobody is willing to review it.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-250599193,250599193,
theuni,2016-10-04T15:43:45Z,"@luke-jr Not that I'm unwilling to review, simply unable. That sed program needs its own unit tests :p. I just don't think it's the right tool for the job.\n\nI don't like https://github.com/theuni/bitcoin/commit/2ef8a6fc3b1de989702adb04ebb066bd101350f0 either, but at least it's relatively straightforward.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-251427323,251427323,
laanwj,2016-11-02T14:17:09Z,"Going to close this, as this has been open for more than a year and there is no real progress toward it getting merged.\n",https://github.com/bitcoin/bitcoin/pull/5872#issuecomment-257877329,257877329,
