MarcoFalke,2015-11-04T11:48:11Z,Concept ACK\n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153696611,153696611,
paveljanik,2015-11-04T11:52:59Z,Please also remove `--with-gui` from `./configure --with-gui=qt5` in `doc/build-osx.md`.\n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153697356,153697356,
fanquake,2015-11-04T11:59:32Z,"Concept ACK\n\nOn Wednesday, November 4, 2015, paveljanik notifications@github.com wrote:\n\n> Please also remove --with-gui from ./configure --with-gui=qt5 in doc/\n> build-osx.md.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153697356.\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153699588,153699588,
laanwj,2015-11-04T12:01:16Z,"> Please also remove --with-gui from ./configure --with-gui=qt5 in doc/build-osx.md.\n\nBut that means you may end up without a GUI at all, if the proper dependencies cannot be found. Is that the intended behavior? If not, actively setting a GUI makes sense\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153700135,153700135,
jonasschnelli,2015-11-04T12:12:56Z,utACK!\n\n> Please also remove --with-gui from ./configure --with-gui=qt5 in doc/build-osx.md.\n\nWe should definitively keep this.\n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153701910,153701910,
paveljanik,2015-11-04T14:55:11Z,"@laanwj IMO `configure` without arguments should build whatever it can build (based on dependencies, and warn user that it can't build GUI because of missing deps) and you should be able to disable GUI with `--disable-gui` if you want to save compile time, do not care about GUI etc. Selecting which UI has sense only when you can and should select one of supported systems, but as we deprecate Qt4..",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153752298,153752298,
jonasschnelli,2015-11-04T15:00:50Z,"I think `./configure` should only build the UI if the user did pass the `--with-gui` argument. In self build environment, i guess most users like to build bitcoin-core without the UI. But no strong opinion.\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153754224,153754224,
paveljanik,2015-11-04T15:04:26Z,"I'm happy with setting the `--with-gui` default to no, but when `--with-gui` is used, please do not require an argument and autoselect the highest qt available.\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153755126,153755126,
jonasschnelli,2015-11-04T15:06:55Z,agree with @paveljanik \n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153755707,153755707,
laanwj,2015-11-04T15:13:16Z,"I have no clue what happens if you do --with-gui without argument. Have you tested? You can do --without-gui if you want to build without GUI.\n\nThe default if you don't provide it is _auto_, which means that (with this pull), it will \n- build with Qt5 if Qt5 is installed\n- otherwise, build with Qt4 if Qt4 is installed\n- otherwise, build without GUI\n\nI have no intention of changing the seman",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153757477,153757477,
jonasschnelli,2015-11-04T15:15:42Z,"Agree. --with-gui already does auto-select. But right,.. as @laanwj mention, this PR would only change this auto-behavior to Qt5 instead of Qt4.\n\nDo we need adaptation here:?\nhttps://github.com/bitcoin/bitcoin/blob/master/build-aux/m4/bitcoin_qt.m4#L53\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153758408,153758408,
laanwj,2015-11-04T15:19:28Z,"@jonasschnelli good catch, updated\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153759543,153759543,
paveljanik,2015-11-04T15:26:45Z,I just want to save the work again at qt6 bumb: just do not document the qt version in the `doc/build-osx.md` the Qt version at all.\n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153762415,153762415,
luke-jr,2015-11-05T02:04:24Z,Shouldn't the preferred Qt be based on what the OS default is configured for...?\n,https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153929975,153929975,
laanwj,2015-11-05T08:15:55Z,"@luke-jr That may have been a better choice in the beginning, but right now, we're slowly moving away from Qt4. I expect to retain compatibility for the foreseeable future, but the GUI experience may be worse than Qt5, so we pick what is best for us.\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-153984188,153984188,
MarcoFalke,2015-11-05T18:45:33Z,"Note: I need to set `--with-gui=qt4` or merge #6248, to get this working on fedora. \n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-154149668,154149668,
MarcoFalke,2015-11-05T18:52:24Z,"Tested ACK. Nice, bitcoin-qt looks so much more clean when built with qt5! (No missing icons, styles, etc.)\n",https://github.com/bitcoin/bitcoin/pull/6938#issuecomment-154151307,154151307,
